Year_Month,Max_wait_time,Total_units,Park_Fatalities_Previous_Year,Fraction of Not Rainy,Fraction of Rainy,Drought Count,Flooding Count,Freeze Count,Severe Storm Count,Tropical Cyclone Count,Wildfire Count,Winter Storm Count,All Disasters Count,Public_Holidays_in_Month,Spring,Summer,Autumn,Winter,Ongoing Disasters,Avg_no_parades,Average_attendee_seaworld,Attraction_Bumper Cars,Attraction_Bungee Jump,Attraction_Circus Train,Attraction_Crazy Bus,Attraction_Crazy Dance,Attraction_Dizzy Dropper,Attraction_Drop Tower,Attraction_Flying Coaster,Attraction_Free Fall,Attraction_Giant Wheel,Attraction_Giga Coaster,Attraction_Go-Karts,Attraction_Gondola,Attraction_Haunted House,Attraction_Himalaya Ride,Attraction_Inverted Coaster,Attraction_Kiddie Coaster,Attraction_Log Flume,Attraction_Merry Go Round,Attraction_Monorail,Attraction_Oz Theatre,Attraction_Pirate Ship,Attraction_Power Tower,Attraction_Rapids Ride,Attraction_Reverse Bungee,Attraction_Roller Coaster,Attraction_Scooby Doo,Attraction_Skyway,Attraction_Sling Shot,Attraction_Spinning Coaster,Attraction_Spiral Slide,Attraction_Superman Ride,Attraction_Swing Ride,Attraction_Tilt-A-Whirl,Attraction_Top Spin,Attraction_Vertical Drop,Attraction_Water Ride,Attraction_Zipline
2019-04,205,33213.8667,3,0.7333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04,55,30074.6,3,0.7333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0,1,0,0,0,0,1.0,386666.6666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04,120,7574.7333,3,0.7333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0,1,0,0,0,0,1.0,386666.6666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04,20,1671.0,3,0.7333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0,1,0,0,0,0,1.0,386666.6666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04,140,7390.2005,3,0.7333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0,1,0,0,0,0,1.0,386666.6666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04,20,1480.3333,3,0.7333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04,35,144067.7999,3,0.7333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04,0,0.0,3,0.7333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04,90,35451.6665,3,0.7333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04,100,4387.7994,3,0.7333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04,160,7415.2669,3,0.7333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04,75,36237.1332,3,0.7333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04,120,5765.9995,3,0.7333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04,75,22283.0002,3,0.7333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04,50,14924.6667,3,0.7333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04,5,1670.0,3,0.7333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04,0,0.0,3,0.7333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04,35,30056.1334,3,0.7333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04,135,142516.7334,3,0.7333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04,90,11767.2664,3,0.7333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04,110,17821.7318,3,0.7333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04,15,3352.0,3,0.7333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04,0,0.0,3,0.7333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04,45,28044.2667,3,0.7333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04,90,3173.2,3,0.7333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04,90,58472.4,3,0.7333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04,155,3166.7999,3,0.7333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-04,140,56079.3329,3,0.7333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04,55,24946.5998,3,0.7333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-04,0,0.0,3,0.7333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-04,160,7016.9336,3,0.7333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-04,150,3265.9335,3,0.7333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-04,45,5008.2,3,0.7333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-04,120,20002.0,3,0.7333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-04,0,0.0,3,0.7333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-04,60,18158.5334,3,0.7333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-04,80,19363.4666,3,0.7333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05,85,28911.3999,3,0.8387096774193549,0.16129032258064516,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,1,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05,50,31222.6,3,0.8387096774193549,0.16129032258064516,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,1,1,0,0,0,0,1.0,386666.6666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05,90,7447.2663,3,0.8387096774193549,0.16129032258064516,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,1,1,0,0,0,0,1.0,386666.6666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05,15,1736.0,3,0.8387096774193549,0.16129032258064516,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,1,1,0,0,0,0,1.0,386666.6666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05,300,7099.1329,3,0.8387096774193549,0.16129032258064516,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,1,1,0,0,0,0,1.0,386666.6666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05,15,1736.0,3,0.8387096774193549,0.16129032258064516,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,1,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05,40,149568.7334,3,0.8387096774193549,0.16129032258064516,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,1,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05,0,0.0,3,0.8387096774193549,0.16129032258064516,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,1,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05,90,34093.8666,3,0.8387096774193549,0.16129032258064516,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,1,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05,300,4784.5996,3,0.8387096774193549,0.16129032258064516,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,1,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05,120,7856.8666,3,0.8387096774193549,0.16129032258064516,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,1,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05,90,36814.7998,3,0.8387096774193549,0.16129032258064516,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,1,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05,120,6235.467,3,0.8387096774193549,0.16129032258064516,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,1,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05,45,24073.0669,3,0.8387096774193549,0.16129032258064516,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,1,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05,50,15621.0666,3,0.8387096774193549,0.16129032258064516,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,1,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05,5,1736.0,3,0.8387096774193549,0.16129032258064516,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,1,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05,0,0.0,3,0.8387096774193549,0.16129032258064516,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,1,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05,30,31016.6667,3,0.8387096774193549,0.16129032258064516,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,1,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05,80,90413.1333,3,0.8387096774193549,0.16129032258064516,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,1,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05,130,185295.5341,3,0.8387096774193549,0.16129032258064516,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,1,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05,120,18913.5984,3,0.8387096774193549,0.16129032258064516,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,1,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05,10,3472.0,3,0.8387096774193549,0.16129032258064516,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,1,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05,0,0.0,3,0.8387096774193549,0.16129032258064516,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,1,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05,55,17931.2666,3,0.8387096774193549,0.16129032258064516,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,1,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05,60,3051.7334,3,0.8387096774193549,0.16129032258064516,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,1,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05,300,52103.6,3,0.8387096774193549,0.16129032258064516,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,1,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05,60,3266.8669,3,0.8387096774193549,0.16129032258064516,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,1,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-05,210,59322.9998,3,0.8387096774193549,0.16129032258064516,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,1,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-05,50,25891.0668,3,0.8387096774193549,0.16129032258064516,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,1,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-05,0,0.0,3,0.8387096774193549,0.16129032258064516,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,1,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-05,115,6968.2003,3,0.8387096774193549,0.16129032258064516,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,1,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-05,120,2904.5332,3,0.8387096774193549,0.16129032258064516,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,1,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-05,25,5073.0666,3,0.8387096774193549,0.16129032258064516,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,1,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-05,140,20708.8666,3,0.8387096774193549,0.16129032258064516,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,1,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-05,0,0.0,3,0.8387096774193549,0.16129032258064516,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,1,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05,55,18805.7333,3,0.8387096774193549,0.16129032258064516,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,1,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-05,90,20492.8001,3,0.8387096774193549,0.16129032258064516,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,1,1,0,0,0,0,1.0,386666.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06,85,33562.0667,3,0.7666666666666667,0.23333333333333334,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,1,0,1,0,0,0,1.0,386666.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06,45,30189.5333,3,0.7666666666666667,0.23333333333333334,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,1,0,1,0,0,0,1.0,386666.6666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
